cumulative_enrollment,cum_enrollment_sed,socio_ec_disadv_pct
24583.0,20454.0,0.832038400520685
1451.0,553.0,0.38111647139903515
550.0,344.0,0.6254545454545455
212.0,131.0,0.6179245283018868
41.0,37.0,0.9024390243902439
1623.0,1208.0,0.7443006777572396
25879.0,23736.0,0.9171915452683643
19270.0,5149.0,0.2672029060716139
6279.0,3430.0,0.5462653288740246
3577.0,3174.0,0.8873357562202964
2300.0,1962.0,0.8530434782608696
1156.0,947.0,0.8192041522491349
56894.0,27444.0,0.4823707245052202
3235.0,397.0,0.12272024729520865
6429.0,2983.0,0.4639912894695909
1260.0,644.0,0.5111111111111111
12583.0,9091.0,0.7224827147739012
2689.0,1960.0,0.7288955001859427
152.0,72.0,0.47368421052631576
7324.0,2494.0,0.3405243036592026
18580.0,1218.0,0.06555435952637244
514.0,309.0,0.6011673151750972
4448.0,4262.0,0.95818345323741
626.0,310.0,0.4952076677316294
212.0,173.0,0.8160377358490566
4129.0,1507.0,0.3649794139016711
9045.0,2181.0,0.24112769485903815
32.0,31.0,0.96875
11418.0,4997.0,0.4376423191452093
4484.0,452.0,0.1008028545941124
614.0,483.0,0.7866449511400652
4319.0,3037.0,0.7031720305626302
4502.0,4144.0,0.9204797867614394
7396.0,6060.0,0.8193618171984857
2782.0,2466.0,0.8864126527677929
65.0,51.0,0.7846153846153846
33.0,27.0,0.8181818181818182
30668.0,21191.0,0.6909808269205687
244.0,242.0,0.9918032786885246
7146.0,6008.0,0.8407500699692135
2057.0,362.0,0.1759844433641225
3850.0,2191.0,0.5690909090909091
2668.0,2360.0,0.8845577211394303
181.0,100.0,0.5524861878453039
23341.0,16752.0,0.7177070391157191
7098.0,3388.0,0.47731755424063116
7172.0,4358.0,0.6076408254322365
12693.0,1257.0,0.09903096194753014
195.0,167.0,0.8564102564102564
171.0,38.0,0.2222222222222222
116.0,96.0,0.8275862068965517
69.0,49.0,0.7101449275362319
1122.0,537.0,0.4786096256684492
1837.0,1787.0,0.9727817093086554
312.0,118.0,0.3782051282051282
29524.0,17529.0,0.5937203630944317
9001.0,5133.0,0.570269970003333
432.0,233.0,0.5393518518518519
3780.0,3328.0,0.8804232804232804
1198.0,1081.0,0.9023372287145242
6352.0,5326.0,0.8384760705289672
2064.0,912.0,0.4418604651162791
7099.0,1643.0,0.2314410480349345
8620.0,8195.0,0.9506960556844548
9295.0,8302.0,0.893168370091447
205.0,175.0,0.8536585365853658
9113.0,6810.0,0.74728409963788
3525.0,595.0,0.16879432624113475
813.0,564.0,0.6937269372693727
69182.0,39347.0,0.5687462056604319
214.0,171.0,0.7990654205607477
15.0,13.0,0.8666666666666667
343.0,254.0,0.7405247813411079
780.0,620.0,0.7948717948717948
3458.0,2991.0,0.8649508386350492
5481.0,1013.0,0.18482028826856414
4221.0,3076.0,0.7287372660506989
3224.0,1648.0,0.511166253101737
19832.0,14398.0,0.7259983864461477
10291.0,6423.0,0.6241375959576329
1052.0,862.0,0.8193916349809885
14865.0,6435.0,0.4328960645812311
4302.0,3005.0,0.698512319851232
3494.0,600.0,0.17172295363480253
11348.0,3672.0,0.3235812477969686
1365.0,840.0,0.6153846153846154
3044.0,2160.0,0.709592641261498
2921.0,2629.0,0.9000342348510784
23180.0,14411.0,0.6216997411561691
1370.0,892.0,0.6510948905109489
5572.0,3791.0,0.6803661162957645
2399.0,1524.0,0.6352646936223426
2717.0,2572.0,0.9466323150533676
101.0,81.0,0.801980198019802
507.0,286.0,0.5641025641025641
147.0,77.0,0.5238095238095238
4026.0,3139.0,0.7796820665673124
2365.0,2185.0,0.9238900634249472
43.0,21.0,0.4883720930232558
22270.0,8619.0,0.38702290076335877
39854.0,33967.0,0.8522858433281477
441.0,204.0,0.46258503401360546
243.0,148.0,0.6090534979423868
0.0,0.0,
2025.0,1458.0,0.72
28.0,20.0,0.7142857142857143
362.0,214.0,0.5911602209944752
1446.0,996.0,0.6887966804979253
1205.0,685.0,0.5684647302904564
6533.0,1736.0,0.265727843257309
2768.0,2171.0,0.784320809248555
513.0,165.0,0.3216374269005848
11031.0,8400.0,0.7614903453902638
37898.0,8296.0,0.21890337220961528
11335.0,1890.0,0.1667401852668725
28.0,24.0,0.8571428571428571
365.0,165.0,0.4520547945205479
6243.0,5499.0,0.8808265257087938
82947.0,72896.0,0.8788262384414144
3406.0,1875.0,0.5504991192014093
13725.0,7080.0,0.5158469945355191
15225.0,8475.0,0.5566502463054187
3770.0,2391.0,0.6342175066312997
2348.0,1403.0,0.5975298126064736
44462.0,31077.0,0.6989564122171742
67.0,21.0,0.31343283582089554
4934.0,4090.0,0.828942034860154
2926.0,2238.0,0.7648667122351333
41.0,41.0,1.0
176.0,141.0,0.8011363636363636
417.0,365.0,0.8752997601918465
254.0,169.0,0.6653543307086615
12670.0,7597.0,0.5996053670086819
26945.0,14621.0,0.5426238634254964
7456.0,2298.0,0.3082081545064378
621.0,438.0,0.7053140096618358
501.0,228.0,0.4550898203592814
706.0,222.0,0.31444759206798867
76.0,74.0,0.9736842105263158
1818.0,1741.0,0.9576457645764577
2364.0,1162.0,0.49153976311336717
3737.0,1459.0,0.3904201230933904
2507.0,2091.0,0.8340646190666134
1654.0,762.0,0.4607013301088271
660.0,148.0,0.22424242424242424
1947.0,1199.0,0.615819209039548
152.0,32.0,0.21052631578947367
791.0,214.0,0.27054361567635904
44.0,12.0,0.2727272727272727
20.0,18.0,0.9
10754.0,9887.0,0.9193788357820346
3888.0,3545.0,0.9117798353909465
243.0,143.0,0.588477366255144
2299.0,1730.0,0.7525010874293171
22821.0,13379.0,0.5862582708908461
1360.0,1121.0,0.8242647058823529
299.0,232.0,0.7759197324414716
2007.0,1667.0,0.8305929247633284
19369.0,14698.0,0.7588414476741184
749.0,617.0,0.8237650200267023
6688.0,5447.0,0.8144437799043063
4214.0,2862.0,0.6791646891314665
126.0,96.0,0.7619047619047619
114.0,11.0,0.09649122807017543
634.0,444.0,0.7003154574132492
742.0,316.0,0.42587601078167114
1276.0,560.0,0.438871473354232
52.0,15.0,0.28846153846153844
8683.0,7749.0,0.8924334907290107
24097.0,17504.0,0.72639747686434
1515.0,898.0,0.5927392739273928
1342.0,1151.0,0.8576751117734724
6331.0,3111.0,0.49139156531353656
25448.0,21527.0,0.8459210939955989
1384.0,77.0,0.05563583815028902
28114.0,21219.0,0.7547485238671124
1104.0,456.0,0.41304347826086957
1372.0,11.0,0.008017492711370262
2490.0,1490.0,0.5983935742971888
6512.0,4089.0,0.6279176904176904
1678.0,1259.0,0.7502979737783075
1263.0,549.0,0.4346793349168646
74.0,63.0,0.8513513513513513
64.0,54.0,0.84375
25.0,25.0,1.0
92.0,56.0,0.6086956521739131
8634.0,7349.0,0.8511697938383136
211.0,102.0,0.4834123222748815
2176.0,1252.0,0.5753676470588235
1203.0,842.0,0.6999168744804655
7172.0,1596.0,0.22253206915783602
16850.0,6828.0,0.40522255192878337
203.0,80.0,0.39408866995073893
56.0,46.0,0.8214285714285714
1238.0,999.0,0.8069466882067852
4463.0,2629.0,0.5890656509074613
22.0,11.0,0.5
18.0,18.0,1.0
12939.0,11330.0,0.8756472679496097
3478.0,3266.0,0.9390454284071306
37463.0,7388.0,0.19720791180631556
452.0,184.0,0.40707964601769914
480.0,166.0,0.3458333333333333
422.0,331.0,0.7843601895734598
855.0,488.0,0.5707602339181287
405.0,203.0,0.5012345679012346
9857.0,5000.0,0.5072537283149031
5073.0,1751.0,0.3451606544451015
1561.0,1008.0,0.6457399103139013
214.0,120.0,0.5607476635514018
2519.0,1389.0,0.5514092894005558
111.0,63.0,0.5675675675675675
69.0,54.0,0.782608695652174
379.0,158.0,0.41688654353562005
21188.0,16401.0,0.7740702284311874
19.0,18.0,0.9473684210526315
1903.0,1539.0,0.8087230688386757
1246.0,130.0,0.1043338683788122
140.0,23.0,0.16428571428571428
3971.0,3002.0,0.7559808612440191
5576.0,4658.0,0.8353658536585366
8270.0,6700.0,0.8101571946795647
44289.0,32542.0,0.7347648400279979
1018.0,788.0,0.7740667976424361
1216.0,837.0,0.6883223684210527
2830.0,2613.0,0.9233215547703181
10841.0,9330.0,0.8606217138640346
519.0,409.0,0.7880539499036608
471.0,436.0,0.9256900212314225
842.0,287.0,0.34085510688836107
2421.0,1532.0,0.6327963651383726
1293.0,814.0,0.6295436968290796
105.0,66.0,0.6285714285714286
1781.0,1533.0,0.8607523862998315
13.0,0.0,0.0
1161.0,1035.0,0.8914728682170543
14.0,0.0,0.0
161.0,39.0,0.2422360248447205
676.0,251.0,0.371301775147929
4161.0,3665.0,0.8807978851237683
4187.0,230.0,0.05493193217100549
4952.0,3728.0,0.752827140549273
333.0,199.0,0.5975975975975976
13655.0,8746.0,0.6404979860856829
3642.0,142.0,0.03898956617243273
2930.0,387.0,0.13208191126279864
15.0,14.0,0.9333333333333333
103.0,20.0,0.1941747572815534
242.0,19.0,0.07851239669421488
57.0,49.0,0.8596491228070176
190.0,92.0,0.4842105263157895
23991.0,16618.0,0.6926764203242882
4075.0,2441.0,0.5990184049079754
1649.0,1179.0,0.7149787750151607
76.0,0.0,0.0
1560.0,1135.0,0.7275641025641025
6473.0,2921.0,0.45125907616252126
5838.0,1167.0,0.1998972250770812
3286.0,3042.0,0.9257455873402313
18020.0,16014.0,0.8886792452830189
1579.0,187.0,0.11842938568714376
1284.0,93.0,0.07242990654205607
11465.0,1611.0,0.14051460968163978
52.0,37.0,0.7115384615384616
870.0,343.0,0.39425287356321836
413.0,233.0,0.5641646489104116
717.0,614.0,0.8563458856345886
155.0,11.0,0.07096774193548387
6067.0,5054.0,0.8330311521344981
372.0,276.0,0.7419354838709677
403.0,304.0,0.7543424317617866
548.0,463.0,0.8448905109489051
131.0,82.0,0.6259541984732825
3895.0,2982.0,0.765596919127086
3630.0,2573.0,0.7088154269972452
2458.0,1355.0,0.5512611879576892
7503.0,6897.0,0.9192323070771692
73.0,65.0,0.8904109589041096
1751.0,909.0,0.519131924614506
8857.0,2910.0,0.3285536863497798
10086.0,6641.0,0.6584374380329169
2488.0,1621.0,0.6515273311897106
4427.0,4034.0,0.9112265642647391
23.0,13.0,0.5652173913043478
4568.0,3202.0,0.7009632224168126
23.0,16.0,0.6956521739130435
2062.0,1239.0,0.6008729388942774
2050.0,1666.0,0.8126829268292682
14172.0,3986.0,0.28125882020886256
2612.0,2242.0,0.8583460949464012
34433.0,25242.0,0.7330758284204106
139.0,129.0,0.9280575539568345
506.0,34.0,0.06719367588932806
10929.0,7942.0,0.7266904565834019
334.0,229.0,0.6856287425149701
79160.0,55190.0,0.6971955533097524
4673.0,1101.0,0.23560881660603467
10087.0,1775.0,0.17596906909884008
4403.0,251.0,0.05700658641835112
14337.0,12208.0,0.8515031038571528
655653.0,530095.0,0.8084993128987437
12112.0,9483.0,0.782942536327609
3133.0,161.0,0.051388445579316946
3574.0,181.0,0.0506435366536094
665.0,501.0,0.7533834586466165
1683.0,1437.0,0.8538324420677362
158.0,45.0,0.2848101265822785
470.0,400.0,0.851063829787234
3376.0,1391.0,0.4120260663507109
307.0,285.0,0.9283387622149837
7691.0,4797.0,0.6237160317253934
10877.0,5879.0,0.5404982991633722
554.0,493.0,0.8898916967509025
14764.0,13923.0,0.9430371173123815
954.0,837.0,0.8773584905660378
317.0,312.0,0.9842271293375394
22685.0,20392.0,0.8989199911836016
6327.0,5387.0,0.8514303777461673
142.0,33.0,0.2323943661971831
1302.0,747.0,0.5737327188940092
47.0,31.0,0.6595744680851063
6737.0,364.0,0.054029983672257684
26231.0,18317.0,0.6982959094201517
327.0,174.0,0.5321100917431193
0.0,0.0,
300.0,167.0,0.5566666666666666
2474.0,1022.0,0.4130962004850445
9344.0,4404.0,0.4713184931506849
521.0,318.0,0.6103646833013435
59.0,47.0,0.7966101694915254
2084.0,1420.0,0.6813819577735125
855.0,543.0,0.6350877192982456
1498.0,561.0,0.37449933244325767
4404.0,1476.0,0.335149863760218
11403.0,9101.0,0.7981233008857318
52.0,23.0,0.4423076923076923
366.0,266.0,0.726775956284153
1420.0,580.0,0.4084507042253521
67.0,48.0,0.7164179104477612
3715.0,3430.0,0.9232839838492598
1215.0,791.0,0.6510288065843621
79.0,31.0,0.3924050632911392
896.0,390.0,0.43526785714285715
517.0,399.0,0.7717601547388782
213.0,205.0,0.9624413145539906
597.0,305.0,0.5108877721943048
3797.0,3726.0,0.981301027126679
13077.0,5781.0,0.442073870153705
2995.0,287.0,0.09582637729549248
12388.0,10228.0,0.8256377139166936
2337.0,2097.0,0.8973042362002568
204.0,165.0,0.8088235294117647
11587.0,9128.0,0.7877794079571934
1418.0,888.0,0.6262341325811002
1215.0,472.0,0.388477366255144
1934.0,1064.0,0.5501551189245087
93.0,57.0,0.6129032258064516
3013.0,199.0,0.06604712910720212
2452.0,689.0,0.28099510603588906
292.0,115.0,0.3938356164383562
10772.0,4015.0,0.3727255848496101
131.0,41.0,0.31297709923664124
17719.0,15283.0,0.8625204582651391
17308.0,11814.0,0.6825745320083199
17.0,15.0,0.8823529411764706
946.0,671.0,0.7093023255813954
3314.0,2959.0,0.8928786964393483
651.0,644.0,0.989247311827957
191.0,182.0,0.9528795811518325
5748.0,3430.0,0.5967292971468336
487.0,414.0,0.8501026694045175
198.0,172.0,0.8686868686868687
87.0,61.0,0.7011494252873564
27141.0,22974.0,0.8464684425776501
420.0,63.0,0.15
2626.0,1592.0,0.6062452399086062
11651.0,7726.0,0.6631190455754871
35.0,16.0,0.45714285714285713
7036.0,2604.0,0.3700966458214895
1895.0,70.0,0.036939313984168866
4893.0,1511.0,0.30880850194154913
36713.0,34049.0,0.9274371476043908
9550.0,3858.0,0.40397905759162306
9685.0,6959.0,0.7185338151781104
1097.0,661.0,0.6025524156791249
1970.0,1584.0,0.8040609137055837
149.0,21.0,0.14093959731543623
5946.0,2907.0,0.48890010090817354
21.0,16.0,0.7619047619047619
98.0,88.0,0.8979591836734694
295.0,227.0,0.7694915254237288
9583.0,8102.0,0.8454554941041428
5369.0,1831.0,0.3410318495064258
4584.0,1024.0,0.22338568935427575
102.0,29.0,0.28431372549019607
33429.0,15728.0,0.47048969457656525
371.0,273.0,0.7358490566037735
600.0,297.0,0.495
82.0,48.0,0.5853658536585366
171.0,89.0,0.52046783625731
2002.0,709.0,0.35414585414585414
24771.0,9455.0,0.3816963384602963
278.0,242.0,0.8705035971223022
18689.0,9769.0,0.5227138958745786
6070.0,4896.0,0.8065897858319605
16678.0,9770.0,0.5858016548746852
1192.0,937.0,0.7860738255033557
870.0,365.0,0.41954022988505746
5259.0,4077.0,0.7752424415288077
3138.0,1532.0,0.48820905035054174
11848.0,5874.0,0.49577987846049965
219.0,197.0,0.8995433789954338
6044.0,3548.0,0.587028457974851
6120.0,3258.0,0.5323529411764706
2189.0,335.0,0.15303791685701235
6850.0,2847.0,0.4156204379562044
3473.0,2361.0,0.6798157212784336
21662.0,10417.0,0.48088819130274213
41.0,11.0,0.2682926829268293
4357.0,1254.0,0.2878127151709892
753.0,356.0,0.47277556440903057
279.0,100.0,0.35842293906810035
4978.0,4240.0,0.8517476898352752
1917.0,967.0,0.504434011476265
18552.0,14156.0,0.7630444156964209
8120.0,3315.0,0.4082512315270936
791.0,330.0,0.41719342604298354
2322.0,1783.0,0.7678725236864772
10681.0,4731.0,0.4429360546765284
1416.0,525.0,0.3707627118644068
4742.0,454.0,0.09574019401096584
76.0,55.0,0.7236842105263158
574.0,450.0,0.7839721254355401
405.0,216.0,0.5333333333333333
5789.0,2793.0,0.48246674727932287
55054.0,40964.0,0.744069459076543
5551.0,2830.0,0.5098180508016573
11097.0,6419.0,0.5784446246733351
21588.0,13313.0,0.6166851954789698
2599.0,1408.0,0.5417468257021931
2182.0,929.0,0.425756186984418
22385.0,19691.0,0.8796515523788251
1049.0,704.0,0.6711153479504289
347.0,339.0,0.9769452449567724
11519.0,8490.0,0.7370431461064328
29028.0,14531.0,0.5005856414496348
930.0,484.0,0.5204301075268817
5452.0,2464.0,0.45194424064563465
28.0,22.0,0.7857142857142857
2607.0,62.0,0.023782125047947834
2434.0,1906.0,0.7830731306491372
5944.0,4899.0,0.824192462987887
140.0,130.0,0.9285714285714286
3059.0,2404.0,0.7858777378228179
2460.0,1901.0,0.7727642276422764
111.0,107.0,0.963963963963964
93.0,60.0,0.6451612903225806
17059.0,13741.0,0.8054985638079606
19118.0,12717.0,0.6651846427450571
732.0,460.0,0.6284153005464481
127.0,60.0,0.47244094488188976
2149.0,555.0,0.25825965565379244
1069.0,743.0,0.6950420954162769
3228.0,730.0,0.22614622057001238
21396.0,16722.0,0.7815479528883904
1437.0,1130.0,0.7863604732080723
24949.0,22049.0,0.8837628762675859
26027.0,22980.0,0.8829292657624774
12460.0,1480.0,0.1187800963081862
4195.0,2671.0,0.636710369487485
646.0,593.0,0.9179566563467493
11556.0,1073.0,0.09285219799238491
20539.0,12121.0,0.5901455767077267
0.0,0.0,
202.0,130.0,0.6435643564356436
4945.0,4539.0,0.917896865520728
15899.0,15267.0,0.9602490722686962
3777.0,3744.0,0.9912629070691025
19347.0,12284.0,0.6349304801778053
7482.0,4124.0,0.5511895215183106
6753.0,5368.0,0.7949059677180512
47.0,45.0,0.9574468085106383
693.0,413.0,0.5959595959595959
6504.0,5853.0,0.8999077490774908
12371.0,8990.0,0.7266995392450085
2598.0,941.0,0.3622016936104696
5633.0,1991.0,0.3534528670335523
2648.0,59.0,0.0222809667673716
1537.0,1148.0,0.7469095640858816
110.0,37.0,0.33636363636363636
1336.0,690.0,0.5164670658682635
2101.0,1071.0,0.509757258448358
12599.0,10405.0,0.8258591951742201
1126.0,1085.0,0.9635879218472468
26609.0,10517.0,0.3952422112818971
1467.0,697.0,0.47511929107021134
792.0,287.0,0.36237373737373735
4230.0,1158.0,0.27375886524822696
1373.0,812.0,0.5914056809905317
114.0,60.0,0.5263157894736842
886.0,824.0,0.9300225733634312
212.0,126.0,0.5943396226415094
188.0,73.0,0.3882978723404255
1277.0,474.0,0.3711824588880188
7318.0,2534.0,0.3462694725334791
58.0,25.0,0.43103448275862066
526.0,482.0,0.9163498098859315
15748.0,1561.0,0.09912369824739649
34.0,16.0,0.47058823529411764
1494.0,586.0,0.392235609103079
2425.0,1421.0,0.585979381443299
152.0,115.0,0.756578947368421
735.0,400.0,0.54421768707483
25775.0,23636.0,0.9170126091173618
211.0,200.0,0.9478672985781991
57.0,39.0,0.6842105263157895
15683.0,13080.0,0.8340241025314035
585.0,52.0,0.08888888888888889
286.0,195.0,0.6818181818181818
37626.0,7589.0,0.20169563599638549
156.0,118.0,0.7564102564102564
679.0,657.0,0.96759941089838
5893.0,2650.0,0.44968606821652807
609.0,15.0,0.024630541871921183
486.0,319.0,0.6563786008230452
3782.0,3456.0,0.9138022210470651
88.0,60.0,0.6818181818181818
1853.0,1213.0,0.6546141392336752
2471.0,2006.0,0.81181707810603
3810.0,2556.0,0.6708661417322834
23142.0,14727.0,0.6363754213119004
10336.0,1864.0,0.1803405572755418
9229.0,5892.0,0.6384223642864882
1388.0,83.0,0.05979827089337176
199.0,129.0,0.6482412060301508
2860.0,2700.0,0.9440559440559441
3814.0,682.0,0.17881489250131097
27698.0,24599.0,0.8881146653187956
281.0,162.0,0.5765124555160143
628.0,618.0,0.9840764331210191
560.0,470.0,0.8392857142857143
229.0,36.0,0.1572052401746725
3479.0,2064.0,0.5932739292900259
3459.0,1334.0,0.3856605955478462
1156.0,622.0,0.5380622837370242
344.0,286.0,0.8313953488372093
5520.0,4086.0,0.7402173913043478
5302.0,2141.0,0.4038098830629951
2548.0,1542.0,0.6051805337519623
3275.0,2636.0,0.8048854961832062
1672.0,1475.0,0.882177033492823
14415.0,9013.0,0.6252514741588623
45825.0,30901.0,0.6743262411347518
182.0,118.0,0.6483516483516484
2810.0,2466.0,0.8775800711743772
356.0,209.0,0.5870786516853933
14897.0,2913.0,0.19554272672350137
4468.0,3328.0,0.7448522829006267
6181.0,2187.0,0.3538262417084614
3027.0,2783.0,0.9193921374297985
2536.0,2056.0,0.8107255520504731
11999.0,3783.0,0.3152762730227519
11040.0,3386.0,0.30670289855072463
404.0,0.0,0.0
2145.0,251.0,0.11701631701631701
137.0,61.0,0.44525547445255476
551.0,511.0,0.9274047186932849
15253.0,11796.0,0.7733560611027339
2564.0,1410.0,0.5499219968798752
422.0,399.0,0.9454976303317536
345.0,286.0,0.8289855072463768
809.0,311.0,0.38442521631644005
480.0,432.0,0.9
488.0,372.0,0.7622950819672131
110.0,47.0,0.42727272727272725
731.0,703.0,0.9616963064295485
245.0,120.0,0.4897959183673469
590.0,379.0,0.6423728813559322
81.0,68.0,0.8395061728395061
98.0,75.0,0.7653061224489796
55.0,42.0,0.7636363636363637
714.0,614.0,0.8599439775910365
897.0,320.0,0.35674470457079155
30.0,20.0,0.6666666666666666
118.0,49.0,0.4152542372881356
246.0,212.0,0.8617886178861789
367.0,282.0,0.7683923705722071
385.0,226.0,0.587012987012987
167.0,130.0,0.7784431137724551
331.0,302.0,0.9123867069486404
569.0,287.0,0.5043936731107206
438.0,361.0,0.8242009132420092
176.0,54.0,0.3068181818181818
454.0,312.0,0.6872246696035242
238.0,31.0,0.13025210084033614
820.0,603.0,0.7353658536585366
1021.0,639.0,0.6258570029382958
200.0,146.0,0.73
52575.0,38115.0,0.7249643366619115
3514.0,2848.0,0.8104723961297666
28033.0,9472.0,0.33788748974423
1298.0,573.0,0.44144838212634824
